X,Y,Permafrost,elev,aspect,slope,temp,TDD,FDD,NDSI,NDVI,litho
2584669.95687508,1096008.62319334,1,2676.38427734375,44.5881652832031,18.4612693786621,-2.82500004768372,1539.22729492188,2016.35290527344,0.637162148952484,-0.106415055692196,3
2584642.87201403,1095303.33340365,1,2826.58569335938,184.812454223633,15.7107353210449,-3.51999998092651,1603.37353515625,1939.33471679688,0.872531116008759,-0.0571326017379761,3
2585434.95002044,1096083.96958911,1,2640.03076171875,358.157379150391,23.8915901184082,-2,1613.32006835938,2025.86267089844,0.412134915590286,-0.103843189775944,3
2585638.52231047,1094198.88822561,1,2734.958984375,341.071197509766,30.4150199890137,-3.09999990463257,1441.02172851562,2087.23974609375,0.906448006629944,-0.175845965743065,3
2585445.37219738,1094194.15626302,1,2751.095703125,341.609527587891,33.2078666687012,-3.17000007629395,1519.16638183594,2009.19177246094,0.904414474964142,-0.168645292520523,3
2585870.81865998,1094851.46889659,1,2613.08544921875,20.2870407104492,17.7894020080566,-2.23749995231628,1502.43383789062,2113.24462890625,0.653588891029358,-0.112406708300114,3
2583708.52680273,1097076.24416833,0,2168.05078125,318.323425292969,25.425931930542,1.11249995231628,2008.71862792969,1404.90502929688,0.0598790161311626,0.200649276375771,1
2584103.4394558,1097427.61064574,0,2194.71728515625,321.676879882812,17.0674629211426,1.53750002384186,2140.166015625,1241.34155273438,-0.0034232079051435,0.207842379808426,1
2581978.11624328,1096767.02965956,0,2348.70068359375,50.2891693115234,13.0490560531616,0.212500005960464,2271.392578125,1146.8935546875,0.196693763136864,0.147991761565208,1
2581838.66739376,1098534.49950123,0,2185.76977539062,66.1870269775391,13.9552669525146,1.73249995708466,2264.04150390625,1100.67639160156,0.13446868956089,0.282198250293732,3
2583997.80252254,1096718.67368537,0,2379.10327148438,287.236267089844,22.1497745513916,-0.712499976158142,1858.89990234375,1602.05688476562,0.186896026134491,0.0775656625628471,3
